Date,"Korea, South",Germany,United Kingdom,US,France,China
2020-05-12,1545.2166832767089,691.0393402115169,2168.3406909856585,29.289795627648914,3528.031455210062,0.710750435070976
2020-05-13,1545.6848007238655,701.6380298745074,2190.436554005213,29.49221092492096,3729.3841907784,0.7170033714498996
2020-05-14,1545.9773741283386,712.7738152974468,2214.0054745594052,29.670457231473954,3775.0995193134318,0.7246458492463617
2020-05-15,1546.367472000969,722.8354092004886,2233.111030783647,29.761090946670393,3841.4817306211703,0.7274249320814388
2020-05-16,1546.6015307245473,722.8354092004886,2247.8857978560563,29.872872528746,4111.560660495189,0.7350674098779009
2020-05-17,1546.855094341757,731.9660371196189,2268.670639669784,29.9212105101841,4171.140725063801,0.7350674098779009
2020-05-18,1546.9331139162832,738.1247351670323,2283.843132276545,30.023928720740066,4338.3295254333725,0.757300072558518
2020-05-19,1546.9331139162832,748.0908453794165,2293.270700498222,30.410632572244868,4433.5289394805195,0.7635530089374414
2020-05-20,1546.9331139162832,757.5676016771805,2312.1994898183075,30.619090117196677,4508.904079022193,0.7753641109865193
2020-05-21,1546.9331139162832,763.5830741886076,2328.712464781588,30.700660460873472,4571.808616208802,0.7878699837443663
2020-05-22,1547.3622215761768,767.7724211162086,2343.1042368949916,30.797336423749666,5364.12082996424,0.7934281494145206
2020-05-23,1547.4207362570714,771.8066070464911,2352.7085720208247,30.854737776707417,5534.235779043662,0.7982915443759055
2020-05-24,1547.5767754061235,772.6420893397449,2361.031347091524,30.89401238662587,5618.4506453161375,0.7996810857934442
2020-05-25,1547.7523194488074,779.5885278350833,2374.5540152594913,31.042047454780054,5808.742232358238,0.806628792881137
2020-05-26,1547.8693488105964,787.7046415409769,2385.8670971255037,31.102469931577676,5896.756495908424,0.806628792881137
2020-05-27,1548.04489285328,796.1191417801755,2398.4322778959568,31.23842050437234,5997.961408878404,0.8101026464249834
2020-05-28,1548.1229124278063,803.3639668088189,2406.386788582997,31.307906352689606,6127.922243986539,0.8107974171337526
2020-05-29,1548.337466257753,810.6684691441232,2419.4233477645344,31.41364568708545,6226.813814259202,0.8142712706775991
2020-05-30,1548.4154858322793,816.2184586635944,2429.1897192191777,31.434793553964617,6380.245119647387,0.8246928313091383
2020-05-31,1548.4740005131737,817.2568437994956,2435.7300946729656,31.4861526592426,6813.7594130642065,0.8267771434354462
2020-06-01,1548.6495445558576,818.2713580127323,2439.8546557699497,31.558659631399752,7020.16779823595,0.8483150354072939
2020-06-02,1548.6885543431206,822.7113496283094,2454.246427883353,31.622103232037254,7106.527485552294,0.8503993475336018
2020-06-03,1548.7665739176468,830.3858512649118,2466.6790334756893,31.718779194913456,7342.304598874726,0.8420620990283704
2020-06-04,1548.9811277475933,836.6042266189863,2473.3961758336336,31.739927061792624,7430.303542274599,0.8469254939897554
2020-06-05,1549.078652215751,842.906150202386,2481.807334356411,31.81545515778966,7533.009829975286,0.8531784303686789
2020-06-06,1549.1566717902772,846.5106595247095,2488.848549371976,31.878898758427166,7673.081964290231,0.8545679717862175
2020-06-07,1549.3517207265925,846.9522715940006,2492.7668824141106,31.91213112066586,7757.618553719288,0.860820908165141
2020-06-08,1549.5467696629075,849.5900085484161,2497.657433429105,31.99068034050277,7943.834980778037,0.8719372395054495
2020-06-09,1549.6833039183282,854.8893533799114,2506.0980531025752,32.057145064980155,8040.857492712474,0.8733267809229881
2020-06-10,1549.7808283864858,858.7803137742075,2513.4780713511063,32.18705339009505,8173.3614727726235,0.8816640294282195
2020-06-11,1549.936867535538,862.5638550165138,2518.353891790755,32.232370247693275,8277.354653099632,0.887916965807143
2020-06-12,1550.0929066845904,867.6483615440296,2526.809242039571,32.29883497217067,8386.035799422525,0.8906960486422201
2020-06-13,1550.1514213654848,870.465130418428,2533.2170423152425,32.380405315847455,8527.287585311598,0.8913908193509895
