Date,"Korea, South",Germany,United Kingdom,US,France,China
2020-03-06,1573.8498671277885,7.8296626339209485,9.869485482067873,19.918269476337215,3.401073369563344,0.11394239623816232
2020-03-07,1575.4102586183103,11.446107417576508,11.7697297017496,21.271732956604023,5.16289065559841,0.14381753671524147
2020-03-08,1576.4440179807814,13.558684073375302,15.319798360224759,22.09649976489161,6.9093877913201265,0.19036717420278343
2020-03-09,1577.1656990451477,14.549327363947617,17.32315660733107,22.591964074632138,7.951158012627817,0.22371616822370896
2020-03-10,1577.6923311731987,21.412217629960644,21.462448279661032,22.697703409027984,10.89262687279071,0.2667919521674045
2020-03-11,1578.3554975566708,27.36801283472673,28.105937760873886,23.428815378279253,16.990046697503374,0.3188997553251007
2020-03-12,1578.5700513866175,27.36801283472673,30.610135569756782,23.773223496025718,23.914754639136845,0.3188997553251007
2020-03-13,1578.8236150038274,43.93443316381557,54.13486439790961,24.105547118412655,33.04556422589249,0.5572061084329646
2020-03-14,1579.447771600036,53.66183414955577,67.53968796310627,24.42880736927995,43.96883139930989,0.7948176908320592
2020-03-15,1579.954898834456,54.09151075751485,85.36368413221392,24.65841278111093,45.47020613001804,0.7955124615408284
2020-03-16,1580.5400456434018,79.76468808306967,107.12074391880236,24.881975945262145,66.795855366199,1.0775893693011571
2020-03-17,1581.0276679841897,92.08208417789652,136.36093598134673,25.13575034781217,94.0810430742725,1.3617505891877937
2020-03-18,1581.885883303977,108.89914919496148,181.5838022947025,25.416714864921126,136.5638198931876,1.8355842125684445
2020-03-19,1582.9391475600792,130.93201081419636,225.67241430638782,25.87592568858308,216.82608738481986,1.8869972450173713
2020-03-20,1584.7726075614428,152.2726156761638,292.372459474751,26.13876346265275,298.4212079537134,2.7888096249999
2020-03-21,1585.8453767111766,172.62257724755895,327.210270168916,26.582868667115296,395.53564079002894,3.5204031813339545
2020-03-22,1588.3810128832747,193.86769841886886,366.39360059026006,27.07229072917606,517.1469939773884,3.9914577218795277
2020-03-23,1589.609821182061,240.17728838779155,428.0115972641256,27.07229072917606,671.7119904887604,4.673027787182194
2020-03-24,1591.4237762897928,270.00400625695073,485.90275837535955,27.30189614100704,828.942693154655,5.672108066392423
2020-03-25,1592.7891188439996,305.54781010423216,549.7892636525661,27.60400852499517,1011.8040072947816,6.697589632535884
2020-03-26,1595.1492109734143,352.7048178277408,647.2320195688034,27.918205404342817,1288.118238346333,8.206631611982765
2020-03-27,1597.3922737410396,398.6682794180298,749.3590984451863,28.193127673772015,1566.546650141127,10.24439410080307
2020-03-28,1599.3817728914553,454.8007540633502,849.8805446088148,28.63421175439468,1869.8856263454252,12.027870510213818
2020-03-29,1601.7808748081327,485.8687599110579,914.6950761328427,28.951429757582215,2163.1133033429137,13.742564619456408
2020-03-30,1603.2632467241287,539.124788375319,985.2545320419548,29.187077417092954,2492.4352544786507,15.5996867239967
2020-03-31,1604.8431431082822,630.5146157959481,1057.7731544721341,29.56471789707811,2890.9276842791555,17.703452430150087
2020-04-01,1606.4425443860673,689.2609564730196,1147.0993633725218,29.869851404906118,3281.4842762173466,20.749327217394622
2020-04-02,1607.8273918339057,715.2802621772081,1249.0644059200945,30.138731426655553,3747.2015255928245,23.742399430772693
2020-04-03,1609.3682784307962,778.2159497818806,1342.8245179997393,30.39854807688534,4236.557766901799,26.879983951574772
2020-04-04,1609.992435027005,829.5145625876615,1415.4904461833823,30.68253371783418,4744.635231893685,29.511775396392814
2020-04-05,1611.1432237512652,852.3351646548214,1474.8693954045996,30.927244748864563,5171.669101727958,33.651914049948964
2020-04-06,1612.372032050051,899.2534631516861,1522.7584958556483,31.06923756933898,5625.712396564664,36.32191788374932
2020-04-07,1613.405791412522,944.846925440677,1585.9379335162291,31.211230389813405,6097.297263510155,38.871726384932586
2020-04-08,1615.1807367329907,991.3236118682504,1668.9152644423311,31.37134995332711,6582.85410754142,42.71033455088287
2020-04-09,1616.6240988617235,1042.7535147486853,1740.8741250093485,31.489173783082478,7115.321251832156,45.76593612805018
2020-04-10,1617.7553826923522,1094.935351693049,1799.6491206413646,31.570744126759273,7628.56160747964,51.83336872773232
2020-04-11,1619.1792399274534,1132.233668356163,1839.966705364379,31.661377841955716,8088.395919134792,55.49411559223768
2020-04-12,1621.5198271632366,1452.6888696643086,1883.362980334785,31.75805380483191,8525.92409193371,59.19863301139548
2020-04-13,1623.060713760127,1496.6352382894563,1916.0353964530336,31.833581900828946,8913.41665380923,62.230612384464635
2020-04-14,1624.874668867859,1555.9664165718057,1934.9936469238116,31.91515224450574,9327.596917530604,65.89552787322259
2020-04-15,1625.8499135494353,1594.3986020614784,1984.9892196493915,31.996722588182536,9773.857576008131,69.11787442049453
2020-04-16,1626.766643550117,1743.4725141006136,2028.3707640444509,32.06318731265993,10253.347640515309,72.35689546477693
2020-04-17,1633.7298905765715,1767.4508559169967,2082.8591622506733,32.12965203713731,10754.684239369322,76.26428593089537
2020-04-18,1634.2565227046225,1767.474726839661,2111.510131299363,32.18403226625517,11188.566216393661,80.11678951102104
2020-04-19,1634.60761078999,1826.2568739007293,2138.6438510873763,32.20820125697422,11587.778693258893,84.1867563229915
2020-04-20,1634.8416695135684,1854.6871427940212,2166.3520633138983,32.247475866892685,12006.646922976151,87.44106232286681
2020-04-21,1635.5438456843033,1887.808047990867,2184.411748688548,32.27466598145161,12397.264795515595,90.43969270191504
2020-04-22,1635.8364190887762,1861.6932585960208,2219.131714779942,32.307898343690304,12829.308354502335,93.54253868727865
2020-04-23,1636.1484973868805,1889.4193352707134,2255.678272214286,32.35019407744864,13353.30345566979,96.74404211328752
2020-04-24,1636.4410707913535,1909.1009110075056,2283.2244481119974,32.380405315847455,13909.287030691516,100.49163531638902
2020-04-25,1636.636119727669,1929.295711581582,2305.526539186402,32.41061655424627,14413.641699157257,103.91616013991282
2020-04-26,1636.6946344085634,1936.1705373089274,2324.0428723967884,32.44082779264508,14837.826021033248,107.02039566669396
2020-04-27,1636.8116637703524,1980.844969075339,2338.5966808390026,32.483123526403425,15182.161719476067,110.01555219219834
2020-04-28,1637.2407714302462,2017.7255445918263,2355.595764788713,32.51031364096235,15557.888405910937,112.79602456869301
2020-04-29,1637.318791004772,1987.767536648013,2379.562410877257,32.522398136321875,15977.78308569919,115.63833153826815
2020-04-30,1637.5528497283503,1996.7907454151537,2401.216356636421,32.54958825088081,16433.419676168483,119.83474661923461
2020-05-01,1637.611364409245,1996.8623581831466,2416.9486111063443,32.5677149939201,16956.786651173094,124.14510409643924
2020-05-02,1637.611364409245,2011.3400727791013,2430.0588231646134,32.60698960383855,17404.0584395713,127.49042505916334
2020-05-03,1637.7088888774028,2016.1978055413056,2440.3260341810333,32.6311585945576,17796.055125638944,130.5071194766396
2020-05-04,1637.7478986646656,2024.0513390978906,2447.5145549500617,32.64022196607724,18140.37550393145,133.279254604629
2020-05-05,1637.7869084519286,2037.2280884086358,2460.109196871208,32.64626421375701,18510.89333925978,136.34388820101032
2020-05-06,1637.8259182391919,2079.443815140615,2477.123011396265,32.65834870911653,18897.81905557371,140.59310585584325
2020-05-07,1637.9234427073493,2087.7270253051593,2495.8013809354625,32.69460219519511,19324.975486610485,144.49632769770906
2020-05-08,1637.9429476009811,2103.0521576557,2512.859387186559,32.74898242431297,19741.02480867009,147.72840103490375
2020-05-09,1638.2160161118222,2109.9747252283737,2523.701090641487,32.85170063486893,20135.365477735675,150.43522771626888
2020-05-10,1638.6061139844528,2113.698589164019,2531.8765599587223,32.957439969264776,20438.367410633084,153.16150797747954
2020-05-11,1638.6256188780842,2119.105353147504,2542.1437709751426,33.03901031294158,20727.581208248474,155.8593026396307
2020-05-12,1638.762153133505,2128.6775931359257,2550.9084633062325,33.117559532778486,21063.889147927097,158.22777598582516
2020-05-13,1638.8791824952943,2126.7082420161137,2564.5637066523177,33.205172124135046,21388.59973381852,160.48161216507273
2020-05-14,1638.9767069634518,2136.3759656951925,2570.1613252839384,33.286742467811834,21811.696325022258,162.88204496387058
2020-05-15,1639.1522510061357,2143.9669191024695,2581.282909670447,33.34414382076958,22199.296127949972,165.35820776992432
2020-05-16,1639.2692803679247,2143.9669191024695,2588.9280782752135,33.38341843068804,22583.84722096533,167.76003011013972
2020-05-17,1639.46432930424,2144.7188531663983,2598.016843263924,33.428735288286255,22874.991357520204,170.21534979493038
2020-05-18,1639.6398733469237,2148.9917483233244,2600.697807976963,33.46800989820471,23207.561180522374,172.1009574985302
2020-05-19,1639.6398733469237,2159.5188252183216,2618.772223926959,33.56468586108091,23521.59362164539,173.7885555501308
2020-05-20,1639.6398733469237,2168.673324060116,2629.009973792686,33.60093934715949,23883.33301084417,173.42796955227954
2020-05-21,1639.6398733469237,2171.6691248544976,2637.082329082497,33.661361823957115,24274.563689396145,175.25313220421643
2020-05-22,1639.9909614322912,2176.4791157713726,2647.2316954961457,33.730847672274386,24644.346157509437,177.5444860017375
2020-05-23,1640.0494761131858,2180.53717262432,2651.297334291744,33.806375768271415,24978.739078398892,179.6010072996946
2020-05-24,1640.2640299431325,2180.7162045443024,2656.3351910602023,33.85471374970951,25297.229683263093,181.2767942492461
2020-05-25,1640.4005641985532,2184.989099701229,2660.341907554415,33.912115102667265,25587.852934707313,182.4099652752488
2020-05-26,1640.4200690921848,2182.363298208146,2669.180252762237,34.03296005626251,25876.607127813302,185.22517618718194
2020-05-27,1640.4785837730792,2184.6429713225953,2673.952959174461,34.27162883961313,26157.97700846826,186.6286130188959
2020-05-28,1640.4785837730792,2224.3403157134812,2683.8519058072216,34.44685402232624,26507.827961023882,187.94103488776108
2020-05-29,1640.8101669648152,2231.012238598179,2694.546303508686,34.56467785208161,26882.987801897158,189.3993586054678
2020-05-30,1640.9076914329728,2252.842197374767,2698.479367126167,34.6462481957584,27254.440166394605,190.51932898800388
2020-05-31,1641.2587795183404,2255.909610937141,2701.734824277715,34.75198753015425,27562.819472051993,191.86509985088998
2020-06-01,1641.4148186673924,2259.955732328756,2704.4452501414466,34.86679023606974,27828.685360589843,192.96283757074545
2020-06-02,1641.551352922813,2249.2376880524434,2708.6434641151623,35.01482530422392,28148.738620786004,194.11337786446737
2020-06-03,1641.5318480291817,2295.5472780213663,2712.2082633489836,35.13264913397929,28453.31852916568,195.41815725553607
2020-06-04,1641.7464018591284,2262.593469283171,2717.3786952955593,35.25047296373466,28779.561130088434,196.67499746769974
2020-06-05,1641.8634312209176,2269.8860361571433,2724.0369153521187,35.4045502795686,29167.329454669598,197.82484299071288
2020-06-06,1642.0389752636013,2276.796668268485,2731.7851979843094,35.576754338441845,29514.851744377593,198.90868529639295
2020-06-07,1642.136499731759,2280.8905315054285,2736.20437058822,35.691557044357324,29787.106135596106,199.8306460269298
2020-06-08,1642.214519306285,2283.408913846522,2741.492647137567,35.80635975027281,30054.779801870933,200.67340289666694
2020-06-09,1642.2730339871796,2285.9153607262833,2747.340685550076,35.95741594226688,30331.875360588463,201.88716732488686
2020-06-10,1642.4875878171263,2292.4201871523305,2747.576374755618,36.09336651506153,30651.055372216764,202.58680142861755
2020-06-11,1642.624122072547,2297.492758218514,2750.0658419891547,36.26254945009489,31001.702972588682,203.47054977017206
2020-06-12,1642.8581807961252,2306.169838607021,2757.9466997994627,36.40756339440919,31390.773509946477,204.54188620309432
2020-06-13,1643.989464626754,2312.4478912677564,2758.5506533886637,36.51028160496515,31782.050148949394,205.5326292337993
